satisfaction_level,last_evaluation,number_project,average_monthly_hours,time_spend_company,Work_accident,promotion_last_3_years,department,salary,sex,marital_status,distance_from_home,age,absent_per_month,work_mode,job_position,contract_type,expected_promotion,salary_increase_last_year,leave_days_taken,left
0.31131453567874845,0.6424886769520273,5,169.0,10,0,0,sales,medium,Male,single,38,32,3,hybride,Junior,CDD,0,0.27799647733818367,26,0
0.8434740679872887,0.6140824720175238,6,280.442521450665,13,0,0,marketing,high,Female,married,34,22,1,hybride,Senior,CDD,0,0.3344690421030674,25,0
0.7832210964061921,0.46037963178205465,3,221.81595237330907,6,0,0,hr,high,Female,divorced,4,63,8,office,Manager,CDD,0,0.2752362014082809,15,0
0.8667360258090843,0.7092385432847013,3,244.3774051169745,10,0,0,marketing,medium,Male,single,11,31,3,hybride,Senior,CDI,0,0.3234510673289348,0,0
,0.9960420448086388,2,147.0,2,0,0,accounting,,Male,married,44,56,8,office,Junior,CDI,1,,11,0
0.5961121844515872,0.5261622676249962,3,193.36724687655965,5,0,0,DSI,medium,Female,married,11,57,1,office,Senior,CDD,1,0.21127596700516696,25,0
0.5906956779060808,0.6371626138215097,4,211.99077756620187,11,0,0,DSI,medium,Male,single,7,34,3,office,Junior,CDD,0,0.299059792007154,2,0
0.5739996972517114,0.45836735340512075,3,188.62442475109708,11,0,0,technical,medium,Male,married,21,28,4,office,Junior,CDD,0,0.26215883344399593,26,0
,0.8076464093016065,2,233.2686684090898,5,0,0,support,medium,Male,single,33,36,5,home,Junior,CDI,0,,13,0
,0.8496045121224721,3,201.58607262849202,11,0,0,technical,medium,Female,divorced,21,64,6,hybride,Junior,CDI,1,,3,0
0.3861537922462376,0.4614722697867541,5,199.07908521256496,12,0,0,accounting,medium,Female,single,38,53,5,home,Senior,CDD,0,0.28912402546836513,8,0
0.34457426095041993,0.7168621511944223,5,172.0,4,0,0,sales,medium,Female,married,34,33,3,office,Senior,CDI,0,0.22166406515129172,22,0
0.7361606695036703,0.07332675382756604,6,274.9194865790107,9,1,0,DSI,medium,Female,divorced,39,46,5,office,Junior,CDI,0,0.23275997272183685,15,0
0.3458584178813726,0.5456354876055529,6,158.67200759372628,13,0,0,accounting,low,Female,divorced,2,34,2,office,Junior,CDD,1,0.32333108914507125,23,0
0.33852550050659824,0.8569806643475442,6,164.0,12,0,0,hr,low,Male,divorced,18,24,0,home,Junior,CDD,0,0.2908524708441701,0,0
0.839189375642615,0.5063312868187896,6,277.35910516299305,2,0,0,sales,medium,Female,divorced,40,30,7,home,Senior,CDI,0,0.22383793609497388,3,0
0.38269960366027833,0.3399178559023584,3,162.2977427100492,7,0,0,accounting,high,Male,divorced,33,50,3,home,Senior,CDI,0,0.1858081078326219,1,0
0.9034582856879536,0.7380716169777725,2,223.31449084898256,6,0,0,accounting,high,Male,single,16,37,8,office,Junior,CDI,0,0.30975146414930343,13,0
0.36484689108335866,0.5780705944191334,3,161.60003402943084,3,0,0,sales,medium,Female,single,41,58,0,office,Senior,CDI,0,0.1917449171281193,14,0
,0.6393187182347758,2,132.0,7,0,0,accounting,,Female,married,14,26,0,hybride,Senior,CDI,0,,29,0
1.0,0.6676219791959297,2,268.7151653599676,8,0,0,accounting,low,Male,married,22,31,6,hybride,Junior,CDD,1,0.3203367405339183,11,0
0.5337825192769896,0.7819472577831023,2,164.50699630003038,14,0,0,hr,high,Male,married,1,26,2,office,Senior,CDI,0,0.36290372859233744,27,0
,0.8163668520461562,2,124.0,4,0,0,accounting,,Male,divorced,18,34,9,hybride,Junior,CDI,1,,2,0
,0.677444200362384,5,174.0,12,0,1,technical,,Female,married,38,57,5,office,Senior,CDI,0,,23,0
0.3003793126974419,0.8355798702580046,2,126.5,8,0,0,technical,medium,Male,married,3,47,3,office,Senior,CDI,0,0.25923668862156746,27,0
,0.5962068479732426,3,134.0,6,0,0,support,,Male,divorced,18,55,2,hybride,Junior,CDD,0,,16,0
,0.6639612374108553,2,127.5,5,0,0,support,,Male,married,5,61,7,hybride,Junior,CDI,1,,5,0
,0.6066288841831419,5,203.04023772994796,8,0,0,hr,medium,Female,single,7,64,5,home,Senior,CDD,0,,9,0
,0.3654096575768555,3,146.5,6,0,0,accounting,,Male,single,33,53,0,office,Senior,CDI,0,,30,0
0.8408147569100431,0.8979054900769672,4,270.9261662568998,10,0,0,support,high,Male,divorced,37,35,5,home,Senior,CDD,1,0.33342277000663334,17,0
1.0,0.6120206468178226,3,300.0,8,0,0,technical,high,Female,married,48,47,1,home,Junior,CDD,0,0.30071477967337895,10,0
0.6297300418310248,0.9198655561117507,5,208.03724158031213,6,0,0,marketing,high,Female,divorced,23,47,8,office,Junior,CDD,0,0.27494509716517557,11,0
,0.693005554342639,5,276.77452476673966,4,0,0,marketing,medium,Male,divorced,5,24,0,office,Senior,CDI,0,,23,0
0.5358162496806376,0.6853529568669989,6,217.3056503817102,2,0,0,sales,low,Female,married,24,59,6,office,Junior,CDD,0,0.16327348783492335,17,1
0.29425563616140005,0.7901025844890617,4,152.0,3,0,0,hr,low,Male,married,14,27,2,hybride,Junior,CDI,1,0.21125357032318454,4,0
0.9937113909698417,0.6597157199320723,2,250.4497250339587,7,0,0,technical,medium,Male,divorced,10,25,4,hybride,Junior,CDI,0,0.28520925248570533,1,0
0.9535372047003715,0.47726140178461635,5,289.5836948204305,11,0,0,technical,low,Male,married,24,58,2,home,Junior,CDI,0,0.29901640569078575,2,0
0.45201286599645313,0.5732204788323711,6,197.28753480744584,11,0,0,support,medium,Female,single,3,57,1,home,Senior,CDD,0,0.28827244158911236,17,0
0.8420128538472869,0.8352009462816499,6,261.0706669759147,6,0,0,technical,high,Female,divorced,13,36,3,office,Senior,CDI,0,0.31289570200723327,12,0
0.3052572436619325,0.7446577556953061,2,138.5,6,0,0,accounting,high,Male,single,37,25,7,hybride,Manager,CDD,1,0.22604124867451517,21,0
0.34102837411704867,0.43049318279526183,3,138.0,9,0,1,sales,low,Male,single,16,41,6,home,Junior,CDI,0,0.23122617706933712,28,0
,0.6614951706995869,4,147.5,5,0,0,marketing,medium,Male,single,15,22,7,home,Senior,CDI,0,,17,0
0.509377041178346,0.40503042810922407,2,,11,0,0,marketing,medium,Male,divorced,3,24,1,hybride,Senior,CDI,0,0.3068054185912109,22,0
0.827072877114405,0.6199027568312998,2,225.96626598607855,9,0,0,sales,medium,Male,single,10,26,8,hybride,Senior,CDI,1,0.3148903914784193,21,0
0.9247836528860675,0.8040035386430935,3,,1,0,0,sales,low,Male,married,10,29,3,hybride,Junior,CDI,1,0.2664570778493567,17,0
,0.48028878032453304,3,126.5,13,0,0,accounting,high,Male,divorced,3,36,3,home,Director,CDI,1,,23,0
0.3786353493719752,0.5810128424974702,5,175.85838801205892,3,0,0,DSI,high,Male,divorced,25,52,7,office,Junior,CDI,0,0.17885080098495762,27,1
,0.41335944360452737,3,135.0,5,0,0,DSI,medium,Female,divorced,20,33,8,office,Senior,CDI,0,,25,0
0.37143997737814827,0.7221817430311943,3,177.34267066008817,7,0,0,marketing,high,Female,married,33,29,1,office,Junior,CDI,0,0.2103299557527667,6,0
0.7761272473309385,0.6293209153066093,4,251.59842384641112,14,0,0,accounting,medium,Male,single,40,47,3,office,Junior,CDI,0,0.3443677431186655,6,0
0.7482653369502429,0.4720052672508054,4,226.57528071781218,5,0,0,sales,medium,Male,divorced,16,47,0,home,Senior,CDD,0,0.22856417253716654,8,0
,,4,298.8072487658009,4,0,0,DSI,low,Male,married,10,25,9,office,Junior,CDI,0,,28,0
0.53095712436544,0.5952784592739282,2,165.59726618711483,14,0,1,technical,high,Female,single,34,23,9,office,Director,CDI,0,0.35519932093556406,23,0
0.4195383118479742,0.7004330749274443,4,169.9917129622259,5,0,0,marketing,low,Male,married,29,29,4,home,Junior,CDI,0,0.21961255094839868,18,0
0.6787436334458506,0.41525952911196906,4,230.1794600169457,1,0,0,marketing,low,Male,divorced,27,27,3,hybride,Senior,CDI,0,0.19009436276272423,24,0
0.7438586248849458,0.5351758754101468,6,250.64997394607872,11,0,0,hr,medium,Male,divorced,23,51,0,office,Senior,CDI,0,0.3160178789525198,30,0
0.47595509865094343,0.6274029610711848,4,179.7477150781075,5,0,0,support,medium,Female,married,10,40,8,office,Junior,CDI,0,0.2178396430677058,12,0
1.0,0.7377944268215691,2,290.3301816414356,9,0,0,DSI,medium,Male,married,23,27,7,office,Junior,CDI,0,0.3086883049587076,11,0
0.915851840544068,0.4048472834083483,6,300.0,3,0,0,accounting,medium,Female,divorced,40,63,0,office,Senior,CDI,0,0.21638370082761937,23,0
0.41426553941089905,0.6229290468862732,2,178.39982793123386,10,0,0,support,low,Female,married,24,46,2,hybride,Senior,CDD,1,0.28126332851220837,14,0
0.9711835617870738,0.7984359418460554,2,268.9861822564558,6,0,0,DSI,low,Female,married,11,32,4,office,Junior,CDD,1,0.2896634255296955,0,0
,0.6123583827706963,6,179.5,9,0,0,accounting,high,Female,single,39,43,6,office,Manager,CDI,1,,22,0
0.5680214270007895,0.5365494911357378,6,209.3756835034023,6,0,1,support,low,Male,single,19,31,4,hybride,Junior,CDI,0,0.19280222735242514,29,0
,0.49238696588090336,6,166.0,10,0,0,marketing,,Male,divorced,22,46,7,hybride,Junior,CDI,0,,21,0
0.8976413200520926,0.4957282509070594,6,282.3837951163414,6,1,0,accounting,low,Female,divorced,33,49,1,hybride,Junior,CDI,0,0.32338122051473894,0,0
,0.6448873837791376,2,142.0,6,0,0,technical,,Female,married,34,41,6,hybride,Senior,CDI,0,,16,0
0.45520422893082507,0.2029120803455703,6,199.70498187989523,7,0,0,support,medium,Male,divorced,29,51,4,home,Junior,CDI,1,0.21267713938479343,28,0
,0.4905462515229139,3,149.5,6,0,0,DSI,,Male,single,39,50,8,office,Senior,CDI,0,,26,0
0.49400895189451155,0.6835510832343317,4,164.65868236785647,8,0,0,support,medium,Male,divorced,28,40,7,hybride,Senior,CDI,0,0.24507695895887263,30,0
0.40757646287911437,0.7491026929744131,4,159.816350588617,2,0,0,technical,high,Female,divorced,48,46,7,office,Junior,CDD,1,0.19048718800002584,10,1
,0.4128347637224935,3,,8,0,0,support,,Male,single,46,43,0,hybride,Senior,CDI,0,,4,0
,0.4744045967297781,2,138.0,4,0,0,hr,medium,Female,married,26,40,0,office,Senior,CDD,1,,6,0
0.47184104376475766,0.6148771122730456,2,152.6052360888841,2,0,0,DSI,high,Female,married,1,26,3,office,Senior,CDI,0,0.17214497656965824,5,0
,0.7242362171729932,4,157.5,9,0,0,DSI,,Male,divorced,45,36,2,office,Junior,CDI,0,,10,0
,0.5259812320288717,5,159.5,14,0,0,technical,,Male,divorced,29,53,3,hybride,Senior,CDI,0,,1,0
0.3444746849197295,0.5747781016148719,3,153.1639101947132,5,0,0,marketing,medium,Female,married,7,25,5,home,Senior,CDI,0,0.21643013688581592,15,0
0.40295133977683406,0.6677708482809132,3,163.8714044642649,14,0,0,DSI,medium,Female,married,26,28,1,office,Junior,CDD,0,0.2824112749778747,11,0
0.8279345049675875,0.36926520269169677,4,249.78459416510907,3,0,0,sales,low,Male,divorced,2,59,3,office,Junior,CDD,0,0.2523453408550791,1,0
0.7583421081072372,0.9250004361132566,6,244.4664879154981,12,0,0,hr,low,Male,divorced,21,45,3,office,Senior,CDD,0,0.35780581458421556,6,0
,0.6165390426115535,5,164.5,3,0,0,DSI,,Male,married,19,51,6,office,Junior,CDD,0,,24,0
0.36531697410109126,0.5299477178292995,2,126.5,9,0,0,accounting,medium,Male,married,3,57,1,office,Junior,CDI,0,0.21633736151527475,16,0
0.4180420005203252,0.8281166168684604,2,141.7065658647586,5,0,0,hr,medium,Female,single,34,50,6,office,Senior,CDD,1,0.22199198857702915,22,0
0.9817073487052065,0.6254584222721258,2,248.13712952094704,10,0,0,hr,medium,Male,single,8,42,9,hybride,Junior,CDI,0,0.3273744336316404,17,0
0.5546982429157257,0.5651504027699497,2,192.3959878411239,7,0,0,technical,low,Male,single,20,26,7,office,Junior,CDD,0,0.25749471539742774,18,0
1.0,0.6743913480122934,3,280.0658970799009,2,0,0,sales,low,Female,single,8,48,1,office,Junior,CDD,0,0.2554804781681945,16,0
,0.608332359512882,3,130.5,14,0,0,support,,Male,divorced,11,29,7,office,Junior,CDI,0,,16,0
,0.4768889710533446,6,176.5,6,0,0,technical,,Female,single,33,32,9,office,Junior,CDD,1,,29,1
0.951352768358314,0.8134471657016734,3,267.7216059459321,1,0,0,support,low,Female,single,30,48,4,home,Junior,CDI,1,0.22150269851485888,6,0
0.5215813703759032,0.3004668551264987,6,215.53643539720116,8,0,0,technical,medium,Male,single,36,30,3,office,Senior,CDI,1,0.24468059480006304,0,0
,0.5189953544011219,6,185.96680818287854,1,0,0,DSI,medium,Male,married,32,30,4,office,Senior,CDI,0,,4,0
0.4386294461479519,0.9708690063487677,2,139.94752464165097,11,0,0,technical,high,Female,single,8,38,9,office,Senior,CDI,0,0.2957170503861371,26,0
0.433249882193952,0.6211169605784913,2,,3,0,1,hr,low,Female,divorced,6,46,1,office,Junior,CDI,0,0.16621353517996723,30,0
,0.2828991964857687,3,129.5,6,0,0,sales,,Female,divorced,9,34,5,home,Senior,CDI,0,,26,0
0.9948691851584985,0.82588056149523,3,266.3416700985296,14,0,1,DSI,medium,Male,divorced,20,57,4,office,Junior,CDI,0,0.3651857498214851,8,0
,0.5431743546042916,6,182.5,8,0,0,support,,Male,married,35,40,4,hybride,Junior,CDI,0,,23,0
0.2743425610252265,0.3880637682846147,4,,11,0,0,marketing,high,Male,divorced,14,53,7,home,Manager,CDI,0,0.2768628049630224,17,0
0.42280915637132765,0.8107077918932464,2,132.40787806543887,14,0,1,technical,high,Female,single,11,38,4,home,Senior,CDI,1,0.346676778794204,24,0
,0.8194510041659505,5,175.0,10,0,0,technical,,Female,married,40,35,4,hybride,Junior,CDI,0,,29,0
,0.8854289478928623,4,158.5,1,0,0,DSI,,Male,divorced,47,59,8,office,Senior,CDI,0,,1,0
0.38725364434673204,0.4062230843639467,2,,12,0,0,support,high,Male,married,36,25,6,home,Manager,CDI,0,0.2996808070360987,24,0
0.701182928220353,0.5720150816099847,2,204.18046289772207,10,0,0,hr,medium,Male,single,8,43,8,office,Senior,CDI,0,0.3122427520775256,27,0
0.3203912956484364,0.5414368730031189,3,143.5,4,0,0,support,low,Female,divorced,37,22,7,office,Junior,CDI,0,0.20870101472288238,23,0
0.9116763756964834,0.41343488687389196,5,283.72672830574226,3,0,0,accounting,medium,Male,single,37,26,4,home,Junior,CDI,0,0.24247481261030038,27,0
,0.714417965616436,5,164.5,11,0,0,marketing,,Male,married,19,26,8,hybride,Senior,CDI,0,,7,0
0.6388101820246243,0.8186578362898758,2,198.32109652978625,1,1,0,hr,high,Female,married,29,59,5,hybride,Senior,CDI,0,0.22824633408675787,25,0
0.684587423645034,0.5087965837811852,6,230.36875817768652,5,0,0,DSI,medium,Male,divorced,26,23,8,office,Manager,CDI,0,0.2504135344010624,2,0
0.9026424223034042,0.6310772548069353,5,269.46500226824645,13,0,1,accounting,low,Male,married,26,31,3,home,Senior,CDI,0,0.32509642672416383,7,0
,0.628847127535179,4,164.0,14,0,1,DSI,high,Male,married,38,46,6,office,Manager,CDI,0,,11,0
0.5459554606270771,0.816784469085515,6,188.44889774109737,8,0,0,sales,low,Female,divorced,19,61,8,office,Junior,CDD,0,0.29656394138797676,29,0
0.5812838258545928,0.6015361901282176,3,194.69379325128943,14,0,0,technical,medium,Male,divorced,24,55,1,home,Senior,CDI,0,0.34063145959123914,15,0
0.9211509825733138,0.6065526974503777,2,239.10556451519489,7,0,0,technical,medium,Male,single,2,52,0,home,Senior,CDI,1,0.3151215040296944,10,0
0.7946410032325846,0.7830976485677611,2,211.63828603294513,3,0,0,sales,medium,Female,married,22,48,5,home,Senior,CDI,1,0.22241639879891845,25,0
,0.6247082943490828,4,,5,0,0,technical,medium,Male,single,12,55,3,home,Senior,CDD,0,,11,0
0.9552517207255068,0.48620259413477207,4,268.3034930705797,5,0,0,hr,high,Male,divorced,8,25,0,hybride,Junior,CDI,0,0.27490911824894254,27,0
0.49945329479258144,0.38125745958877527,3,183.7249526126442,8,0,0,accounting,low,Female,single,10,40,9,home,Junior,CDI,0,0.24593961025755448,2,0
0.9429122451218478,0.47623910427711114,3,264.2292832816461,6,0,0,marketing,high,Male,single,2,62,6,home,Senior,CDI,1,0.2817678142028038,8,0
,0.6485197548378038,5,152.5,3,0,0,technical,,Female,single,5,40,1,office,Junior,CDI,1,,14,0
,0.3400628804848786,6,189.5,7,0,0,marketing,high,Male,married,49,37,3,hybride,Manager,CDI,0,,24,0
0.46569998318772865,0.6546545930454918,2,168.5122134780988,1,0,0,sales,medium,Male,married,40,38,5,office,Manager,CDI,0,0.19569485301812714,28,1
0.3079151356446176,0.2976178980078179,5,166.5,2,0,0,accounting,medium,Male,married,23,28,5,office,Manager,CDD,0,0.19218672497605538,5,0
0.8722647587499783,0.40072113938352005,3,257.4314406491437,7,0,0,DSI,low,Male,single,34,43,6,office,Junior,CDD,1,0.2473019041984157,16,1
0.4146868978101899,0.7304320544920567,4,159.67006126692038,14,0,0,sales,low,Female,single,2,29,7,hybride,Junior,CDD,0,0.29300304527204,28,0
0.9819078962164587,0.5110046313197069,5,300.0,13,0,0,accounting,low,Female,married,17,24,2,hybride,Junior,CDI,0,0.33278228809240795,25,0
1.0,0.6460319691623848,4,292.7983785944779,12,0,0,marketing,medium,Female,single,8,54,0,hybride,Junior,CDI,0,0.3681188359548594,4,0
0.7766382989261836,0.5889522110453563,6,267.00514100669545,13,0,0,accounting,medium,Male,married,22,61,5,office,Junior,CDI,1,0.3100722908601593,24,0
0.8784995270999748,0.9115428768574425,4,247.73155476710474,2,0,0,DSI,high,Male,single,43,44,5,office,Senior,CDI,0,0.2657986859996102,3,0
,,2,242.37121282704422,2,0,0,accounting,low,Male,divorced,5,37,9,hybride,Junior,CDI,0,,2,0
0.2532679683164627,0.39543361621077566,6,178.5,10,0,0,technical,high,Male,married,27,32,6,hybride,Senior,CDD,1,0.2280195530841741,22,1
,0.721654589083284,4,151.5,7,0,0,DSI,,Male,married,13,47,1,office,Junior,CDD,1,,2,0
,0.3893707125503445,5,159.5,10,0,0,technical,,Male,married,9,55,5,hybride,Junior,CDD,0,,3,0
,0.7984156160975037,2,134.5,4,0,0,hr,,Male,divorced,39,34,2,hybride,Junior,CDI,1,,3,0
0.9262211382246933,0.7586926091560364,2,231.24485828964995,9,1,0,support,medium,Male,single,26,23,6,hybride,Junior,CDI,0,0.3316240284366663,1,0
,0.659249924738201,3,266.3137852518996,7,0,0,hr,medium,Female,divorced,37,26,4,office,Senior,CDI,1,,17,0
0.6424187592171459,0.7510011522842839,3,209.04769118604005,10,1,0,hr,low,Female,divorced,34,50,8,home,Junior,CDI,0,0.2986646930000369,17,0
,0.8346804656591804,5,169.0,10,1,0,DSI,,Female,divorced,48,25,7,office,Senior,CDD,1,,23,1
0.9288896386360048,0.5945468971710117,3,254.19015345377187,6,0,0,technical,medium,Male,divorced,48,36,4,home,Senior,CDI,0,0.24787439332174338,22,0
0.9796510081792323,0.6341393963280963,4,290.31481335032026,4,1,0,DSI,medium,Male,divorced,20,55,2,office,Junior,CDD,1,0.2754305061638732,14,0
,,3,147.5,8,0,0,technical,,Male,married,25,34,9,office,Senior,CDD,0,,8,0
0.651158072686978,0.4534328366537129,2,200.3487922319013,13,0,0,DSI,low,Male,married,10,37,0,office,Junior,CDD,0,0.3243306520530442,13,0
0.9797711840094151,0.48476470582865067,5,300.0,5,0,0,sales,medium,Female,single,32,33,9,office,Senior,CDI,0,0.2627048184567575,2,0
0.9608630652278171,0.6115513584803884,4,261.30442313579636,8,0,0,hr,high,Male,single,3,55,0,hybride,Junior,CDD,0,0.303650704755791,25,0
,0.5988049987384602,2,143.96132103615403,12,1,0,technical,medium,Female,divorced,12,25,3,office,Junior,CDI,0,,18,0
0.8807926081373695,0.6508474722053756,2,240.90323123200014,8,0,0,support,high,Female,divorced,31,30,2,home,Senior,CDI,0,0.28206309027486715,23,0
0.9807837086457433,0.5012939547919445,6,300.0,13,0,0,marketing,high,Female,divorced,31,51,6,office,Manager,CDD,0,0.3903230886141852,28,0
0.42257389830499037,0.3055338089426703,3,180.85955028472847,11,0,0,sales,medium,Male,single,32,37,8,office,Senior,CDI,0,0.2668963156857914,18,0
0.7809792160174545,0.8939920150350305,4,256.1311200543161,9,0,0,sales,medium,Female,married,39,57,7,office,Senior,CDD,0,0.30458015720535053,13,0
,0.32130844887530813,5,182.46837499301807,14,0,0,support,,Male,single,31,58,9,hybride,Senior,CDI,0,,20,0
0.6477999994619351,0.762723544145796,5,,13,0,0,accounting,high,Male,single,4,23,6,office,Junior,CDI,1,0.34238042727621026,4,0
0.3822472940244357,0.5391737911278263,5,188.49502841247224,12,0,0,DSI,low,Female,married,7,54,7,office,Junior,CDD,0,0.2533058875966496,27,0
0.5859684293800854,0.6399594921672601,6,225.37133693245516,11,0,0,accounting,medium,Male,married,29,24,7,hybride,Junior,CDI,0,0.26861160489343444,8,0
,0.7324924762178797,4,146.5,9,0,0,DSI,,Male,married,3,37,1,office,Senior,CDD,0,,21,0
0.8258379977981054,0.5087291871824623,2,209.49873260658052,7,0,0,marketing,medium,Female,married,19,32,3,home,Senior,CDI,1,0.2909785479467586,23,0
0.9108467055698033,0.32646032889746895,6,298.51659844905646,10,0,0,marketing,medium,Male,single,44,34,5,home,Senior,CDD,0,0.28173457325729023,15,0
0.5858911435559313,0.8000012981304392,3,195.39887426179922,7,0,0,DSI,medium,Female,married,9,40,1,office,Junior,CDI,0,0.2637955779493002,13,0
,0.733731845417547,2,129.5,13,0,1,DSI,,Male,divorced,29,39,8,office,Senior,CDI,0,,29,0
,0.6144235119398425,5,164.0,6,0,0,technical,,Male,married,18,63,9,home,Junior,CDI,1,,15,0
0.5856303867580717,0.7649834630678393,3,188.2075196021795,9,0,0,marketing,medium,Male,single,21,57,1,office,Junior,CDI,0,0.30309465703965444,21,0
0.7945257798034059,0.6656318500775689,4,271.85969611518624,8,0,0,sales,medium,Female,married,33,52,5,office,Junior,CDD,1,0.2528379278603602,22,0
,0.5890326213062511,4,164.5,1,1,0,support,,Male,single,49,47,0,hybride,Senior,CDI,0,,5,0
,,6,233.79263595943078,8,1,0,support,high,Female,divorced,10,48,1,home,Director,CDD,0,,15,0
,0.17002076066297422,4,283.07239039679297,14,0,0,technical,low,Male,single,29,36,7,home,Senior,CDI,0,,0,0
,0.6535167183140361,5,168.5,2,0,0,accounting,,Female,married,27,29,5,office,Junior,CDI,1,,4,0
,0.39681798449341366,6,181.0,9,0,0,accounting,,Male,married,32,41,1,hybride,Senior,CDI,0,,6,0
0.8493024224497046,0.6879457246009462,6,282.9123004167073,6,1,0,accounting,high,Male,married,33,42,7,home,Junior,CDI,0,0.2675115262787991,3,0
0.9504621492501734,0.5417508005865221,5,280.44555110861916,5,0,0,support,medium,Male,married,7,37,0,office,Junior,CDI,0,0.2558208786833205,4,0
0.6976266169794766,0.2544251482748133,4,248.1854944098946,7,0,0,sales,medium,Male,married,35,42,4,office,Junior,CDD,0,0.24379698800046296,6,0
0.6525910173406888,0.5873940316995061,3,215.78012423793172,11,0,0,DSI,medium,Male,divorced,18,28,9,office,Junior,CDI,0,0.2501365388255068,30,0
0.7226671074122262,0.5101064147259762,6,256.43453168747556,13,1,0,accounting,high,Female,married,10,57,1,hybride,Manager,CDI,0,0.3510593725406657,5,0
0.4522663822953926,0.8756575948628489,3,156.5,4,0,1,technical,high,Male,married,43,41,4,hybride,Junior,CDI,1,0.22874881764178998,20,0
,0.19952084576801837,3,140.5,9,0,0,marketing,,Male,divorced,31,52,5,hybride,Senior,CDI,0,,0,0
0.6778751077305242,0.4340239559018921,3,219.74461522280353,10,1,0,DSI,low,Male,married,14,52,9,office,Senior,CDI,0,0.31359269903422193,18,0
0.6420871926548767,0.36439319531859493,3,174.8368738985634,14,0,1,hr,medium,Female,married,1,34,5,office,Senior,CDI,0,0.3042360868869276,25,0
,,5,246.29271948983867,12,0,0,sales,high,Female,single,30,27,5,hybride,Director,CDI,0,,23,0
,0.6424980516276543,2,125.5,8,1,0,DSI,,Male,married,1,52,9,office,Junior,CDD,0,,22,0
,0.7494048105009051,4,155.0,1,0,0,technical,,Male,married,20,33,9,home,Junior,CDD,1,,5,0
,0.3770592240881872,2,134.5,1,0,0,sales,,Female,married,19,59,0,office,Senior,CDI,0,,25,0
0.5851562374993212,0.40730725627184083,2,169.13363654369982,3,0,0,sales,low,Female,divorced,19,52,0,hybride,Junior,CDI,0,0.1940439875450837,10,0
,,6,175.5,8,0,0,DSI,,Male,divorced,41,51,9,office,Senior,CDI,0,,16,0
1.0,0.9469793917230837,2,265.5613012853906,8,0,1,hr,low,Female,married,11,58,4,home,Junior,CDD,0,0.35240106534590804,25,0
0.3970395745009707,0.7087314585063929,2,159.97363114267773,2,0,0,marketing,medium,Female,married,13,52,1,hybride,Junior,CDD,1,0.21452780810194425,16,0
0.34191223106924395,0.42452914003109443,5,168.573817811148,13,0,0,sales,high,Male,married,14,48,8,home,Junior,CDI,0,0.2564526841514369,0,0
0.6837189631128612,0.643582696000702,3,217.26397206148062,1,0,0,sales,high,Female,married,24,57,8,hybride,Junior,CDD,0,0.21276891181302587,15,0
0.881525655450547,0.7191731374025386,2,259.96236225664677,4,0,0,support,medium,Female,married,27,36,1,home,Senior,CDI,1,0.2656132940010067,13,0
,0.32810269496221506,2,116.5,14,0,0,technical,,Female,divorced,3,32,4,office,Senior,CDI,0,,1,0
0.4859958769319142,0.5489829621795512,6,200.68555024220092,2,0,0,DSI,high,Female,single,4,43,1,office,Junior,CDI,0,0.16142374719822786,22,1
0.44474049778375924,0.5638721398593917,4,179.0205100349583,5,0,1,hr,medium,Male,married,32,35,7,office,Senior,CDD,0,0.23158636739075417,2,0
0.44102946361635453,0.959135245282115,6,187.3864181817147,14,0,0,DSI,low,Female,divorced,31,61,0,office,Junior,CDI,0,0.3271852002514013,19,0
,0.6192406111586058,4,215.93743591400624,12,0,0,marketing,medium,Male,divorced,49,39,3,hybride,Junior,CDI,1,,19,0
0.8283632030099154,0.9327458151012173,4,267.75793313768884,7,0,0,marketing,medium,Female,divorced,49,29,0,home,Junior,CDI,0,0.30929162423456974,25,0
,0.4503693398894401,4,161.5,10,0,0,marketing,high,Female,married,33,51,6,hybride,Manager,CDI,1,,20,0
,0.7095614610540468,5,149.5,11,0,0,support,,Male,divorced,9,56,6,hybride,Junior,CDI,0,,19,0
,0.32263117229285576,5,192.35706722523582,12,0,0,sales,low,Male,divorced,45,45,1,home,Senior,CDI,0,,10,0
0.54122334756374,0.72312173847217,3,196.70645005003894,10,0,0,marketing,low,Female,married,30,50,7,hybride,Junior,CDI,0,0.31587830309422027,6,0
,0.5226167492577993,4,159.5,5,0,0,sales,medium,Male,married,29,37,6,office,Senior,CDI,0,,16,0
0.4143588429401283,0.5350407533695078,5,195.58532949136668,1,1,0,accounting,low,Male,divorced,25,42,7,office,Junior,CDI,0,0.1760613075221046,4,0
0.8409835900997349,0.7425603747480879,5,259.01786455317665,14,0,0,support,medium,Male,married,29,52,2,office,Junior,CDI,0,0.35187933702195484,0,0
1.0,0.7626918799156256,2,300.0,10,0,0,DSI,medium,Female,married,44,37,7,office,Junior,CDD,0,0.32519504217044043,28,0
0.9443908052519775,0.6609947598398145,4,281.24648213646844,12,0,0,marketing,high,Female,single,38,28,2,office,Director,CDI,0,0.36315423210805486,25,0
0.7060688772807905,0.9615408925692809,6,239.85584336784765,5,0,0,accounting,medium,Female,married,17,25,0,home,Senior,CDI,1,0.32020465674581466,6,0
,,2,277.99317326485675,6,0,0,accounting,high,Male,married,44,44,3,hybride,Junior,CDI,0,,16,0
